Order ID,Time Customer Ordered,Order Status,Food Sales
UE-002068,09/17/2025 11:40 AM,Completed,62.64
UE-002069,09/17/2025 08:41 PM,Completed,36.09
UE-002070,09/17/2025 11:53 AM,Completed,75.76
UE-002071,09/17/2025 12:03 PM,Completed,28.18
UE-002072,09/17/2025 07:41 PM,Completed,42.14
UE-002073,09/18/2025 05:46 PM,Completed,50.27
UE-002074,09/18/2025 09:36 PM,Completed,19.35
UE-002075,09/18/2025 01:30 PM,Completed,28.17
UE-002076,09/18/2025 07:15 PM,Completed,52.87
UE-002077,09/18/2025 06:58 PM,Completed,34.8
UE-002078,09/18/2025 11:18 AM,Completed,35.09
UE-002079,09/18/2025 01:53 PM,Completed,52.42
UE-002080,09/18/2025 01:32 PM,Completed,29.86
UE-002081,09/18/2025 08:19 PM,Completed,27.86
UE-002082,09/18/2025 05:05 PM,Completed,40.28
UE-002083,09/18/2025 07:17 PM,Completed,35.18
UE-002084,09/18/2025 07:07 PM,Completed,44.56
UE-002085,09/18/2025 11:56 AM,Completed,26.18
UE-002086,09/18/2025 11:42 AM,Completed,25.2
UE-002087,09/18/2025 08:01 PM,Completed,51.0
UE-002088,09/18/2025 06:57 PM,Completed,44.25
UE-002089,09/18/2025 06:22 PM,Completed,29.47
UE-002090,09/18/2025 08:55 PM,Completed,33.28
UE-002091,09/19/2025 07:49 PM,Completed,34.7
UE-002092,09/19/2025 09:06 PM,Completed,37.98
UE-002093,09/19/2025 08:59 PM,Completed,25.92
UE-002094,09/19/2025 11:23 AM,Completed,44.51
UE-002095,09/19/2025 07:19 PM,Completed,49.54
UE-002096,09/19/2025 05:52 PM,Completed,31.64
UE-002097,09/19/2025 07:48 PM,Completed,54.44
UE-002098,09/19/2025 07:27 PM,Completed,43.07
UE-002099,09/19/2025 11:06 AM,Completed,30.02
UE-002100,09/19/2025 11:22 AM,Completed,39.69
UE-002101,09/19/2025 08:50 PM,Completed,64.89
UE-002102,09/19/2025 11:41 AM,Completed,27.45
UE-002103,09/19/2025 05:29 PM,Completed,36.61
UE-002104,09/19/2025 05:36 PM,Completed,32.54
UE-002105,09/19/2025 11:42 AM,Completed,39.03
UE-002106,09/19/2025 07:41 PM,Completed,23.07
UE-002107,09/19/2025 11:49 AM,Completed,56.17
UE-002108,09/19/2025 07:59 PM,Completed,47.49
UE-002109,09/19/2025 05:46 PM,Completed,64.37
UE-002110,09/19/2025 09:28 PM,Completed,17.93
UE-002111,09/19/2025 05:08 PM,Completed,39.46
UE-002112,09/19/2025 09:15 PM,Completed,46.83
UE-002113,09/19/2025 06:10 PM,Completed,38.23
UE-002114,09/19/2025 09:12 PM,Completed,27.65
UE-002115,09/19/2025 08:54 PM,Completed,44.83
UE-002116,09/19/2025 06:20 PM,Completed,19.05
UE-002117,09/19/2025 11:40 AM,Completed,32.95
UE-002118,09/19/2025 01:23 PM,Completed,30.69
UE-002119,09/19/2025 08:14 PM,Completed,58.84
UE-002120,09/19/2025 12:02 PM,Completed,58.64
UE-002121,09/19/2025 05:31 PM,Completed,38.77
UE-002122,09/19/2025 06:34 PM,Completed,47.51
UE-002123,09/19/2025 07:22 PM,Completed,34.0
UE-002124,09/19/2025 01:45 PM,Completed,51.42
UE-002125,09/19/2025 07:02 PM,Completed,32.42
UE-002126,09/19/2025 08:15 PM,Completed,48.84
UE-002127,09/19/2025 05:03 PM,Completed,25.56
UE-002128,09/19/2025 06:21 PM,Completed,35.59
UE-002129,09/19/2025 05:09 PM,Completed,73.12
UE-002130,09/19/2025 05:33 PM,Completed,49.16
UE-002131,09/19/2025 06:44 PM,Completed,43.43
UE-002132,09/19/2025 08:39 PM,Completed,38.09
UE-002133,09/20/2025 01:54 PM,Completed,32.95
UE-002134,09/20/2025 01:11 PM,Completed,24.19
UE-002135,09/20/2025 08:54 PM,Completed,65.31
UE-002136,09/20/2025 05:27 PM,Completed,33.59
UE-002137,09/20/2025 01:33 PM,Completed,38.48
UE-002138,09/20/2025 11:50 AM,Completed,41.03
UE-002139,09/20/2025 07:43 PM,Completed,52.78
UE-002140,09/20/2025 12:40 PM,Completed,53.72
UE-002141,09/20/2025 12:57 PM,Completed,83.22
UE-002142,09/20/2025 07:04 PM,Completed,35.36
UE-002143,09/20/2025 01:45 PM,Completed,41.12
UE-002144,09/20/2025 07:55 PM,Completed,45.4
UE-002145,09/20/2025 07:50 PM,Completed,41.22
UE-002146,09/20/2025 05:51 PM,Completed,26.86
UE-002147,09/20/2025 08:38 PM,Completed,40.1
UE-002148,09/20/2025 12:38 PM,Completed,23.46
UE-002149,09/20/2025 01:48 PM,Completed,56.02
UE-002150,09/20/2025 05:17 PM,Completed,37.44
UE-002151,09/20/2025 06:56 PM,Completed,30.35
UE-002152,09/20/2025 06:32 PM,Completed,38.53
UE-002153,09/20/2025 09:19 PM,Completed,21.18
UE-002154,09/20/2025 06:55 PM,Completed,40.67
UE-002155,09/20/2025 12:19 PM,Completed,35.49
UE-002156,09/20/2025 08:34 PM,Completed,25.29
UE-002157,09/20/2025 12:11 PM,Completed,64.4
UE-002158,09/20/2025 05:15 PM,Completed,20.9
UE-002159,09/20/2025 05:15 PM,Completed,41.03
UE-002160,09/20/2025 11:27 AM,Completed,27.42
UE-002161,09/20/2025 06:35 PM,Completed,45.01
UE-002162,09/20/2025 07:15 PM,Completed,29.93
UE-002163,09/20/2025 06:32 PM,Completed,39.35
UE-002164,09/20/2025 12:17 PM,Completed,44.66
UE-002165,09/20/2025 06:14 PM,Completed,33.0
UE-002166,09/20/2025 06:05 PM,Completed,25.75
UE-002167,09/20/2025 12:44 PM,Completed,35.58
UE-002168,09/20/2025 11:59 AM,Completed,39.54
UE-002169,09/20/2025 06:02 PM,Completed,23.67
UE-002170,09/20/2025 07:02 PM,Completed,30.85
UE-002171,09/21/2025 05:58 PM,Completed,32.97
UE-002172,09/21/2025 07:28 PM,Completed,34.18
UE-002173,09/21/2025 12:39 PM,Completed,36.95
UE-002174,09/21/2025 07:27 PM,Completed,26.89
UE-002175,09/21/2025 01:35 PM,Completed,33.52
UE-002176,09/21/2025 09:23 PM,Completed,31.59
UE-002177,09/21/2025 06:39 PM,Completed,62.07
UE-002178,09/21/2025 05:56 PM,Completed,44.03
UE-002179,09/21/2025 08:59 PM,Completed,36.68
UE-002180,09/21/2025 08:32 PM,Completed,52.44
UE-002181,09/21/2025 07:03 PM,Completed,39.41
UE-002182,09/21/2025 06:04 PM,Completed,28.76
UE-002183,09/21/2025 06:50 PM,Completed,40.94
UE-002184,09/21/2025 01:04 PM,Completed,19.83
UE-002185,09/21/2025 07:33 PM,Completed,37.99
UE-002186,09/21/2025 01:02 PM,Completed,26.82
UE-002187,09/21/2025 05:12 PM,Completed,66.16
UE-002188,09/21/2025 06:08 PM,Completed,46.37
UE-002189,09/21/2025 01:15 PM,Completed,44.9
UE-002190,09/21/2025 06:17 PM,Completed,29.02
UE-002191,09/21/2025 07:53 PM,Completed,68.84
UE-002192,09/21/2025 12:19 PM,Completed,45.26
UE-002193,09/21/2025 07:56 PM,Completed,33.81
UE-002194,09/21/2025 08:40 PM,Completed,27.41
UE-002195,09/21/2025 11:30 AM,Completed,40.35
UE-002196,09/21/2025 06:42 PM,Completed,38.59
UE-002197,09/21/2025 08:00 PM,Completed,88.14
UE-002198,09/21/2025 06:41 PM,Completed,36.23
UE-002199,09/21/2025 09:23 PM,Completed,38.94
UE-002200,09/21/2025 09:39 PM,Completed,33.35
UE-002201,09/21/2025 06:56 PM,Completed,29.61
UE-002202,09/21/2025 08:31 PM,Completed,58.85
UE-002203,09/21/2025 06:03 PM,Completed,25.01
UE-002204,09/22/2025 01:24 PM,Completed,49.17
UE-002205,09/22/2025 06:01 PM,Completed,53.7
UE-002206,09/22/2025 06:18 PM,Completed,28.15
UE-002207,09/22/2025 05:57 PM,Completed,41.59
UE-002208,09/22/2025 07:10 PM,Completed,27.89
UE-002209,09/22/2025 12:42 PM,Completed,38.51
UE-002210,09/22/2025 05:26 PM,Completed,87.33
UE-002211,09/22/2025 07:14 PM,Completed,63.64
UE-002212,09/22/2025 06:41 PM,Completed,45.73
UE-002213,09/22/2025 11:21 AM,Completed,17.86
UE-002214,09/22/2025 06:56 PM,Completed,59.37
UE-002215,09/22/2025 05:05 PM,Completed,23.86
UE-002216,09/22/2025 09:46 PM,Completed,35.78
UE-002217,09/22/2025 05:12 PM,Completed,41.54
UE-002218,09/22/2025 07:46 PM,Completed,28.1
UE-002219,09/22/2025 01:56 PM,Completed,26.25
UE-002220,09/22/2025 07:09 PM,Completed,56.86
UE-002221,09/22/2025 09:13 PM,Completed,38.45
UE-002222,09/22/2025 05:51 PM,Completed,53.65
UE-002223,09/22/2025 06:07 PM,Completed,30.56
UE-002224,09/22/2025 09:05 PM,Completed,42.28
UE-002225,09/22/2025 09:29 PM,Completed,24.03
UE-002226,09/22/2025 06:18 PM,Completed,51.92
UE-002227,09/22/2025 08:04 PM,Completed,35.8
UE-002228,09/22/2025 06:14 PM,Completed,25.38
UE-002229,09/22/2025 01:06 PM,Completed,84.96
UE-002230,09/23/2025 06:20 PM,Completed,54.22
UE-002231,09/23/2025 12:27 PM,Completed,27.22
UE-002232,09/23/2025 07:29 PM,Completed,38.92
UE-002233,09/23/2025 06:01 PM,Completed,34.6
UE-002234,09/23/2025 01:54 PM,Completed,91.65
UE-002235,09/23/2025 09:56 PM,Completed,30.37
UE-002236,09/23/2025 05:20 PM,Completed,41.56
UE-002237,09/23/2025 07:43 PM,Completed,76.77
UE-002238,09/23/2025 05:24 PM,Completed,31.53
UE-002239,09/23/2025 06:25 PM,Completed,33.8
UE-002240,09/23/2025 08:11 PM,Completed,39.98
UE-002241,09/23/2025 06:49 PM,Completed,44.51
UE-002242,09/23/2025 05:09 PM,Completed,41.98
UE-002243,09/23/2025 05:16 PM,Completed,24.45
UE-002244,09/23/2025 01:58 PM,Completed,35.69
UE-002245,09/23/2025 06:12 PM,Completed,46.77
UE-002246,09/23/2025 08:13 PM,Completed,23.49
UE-002247,09/23/2025 12:37 PM,Completed,69.07
UE-002248,09/23/2025 05:34 PM,Completed,30.48
UE-002249,09/23/2025 05:33 PM,Completed,48.97
UE-002250,09/23/2025 09:53 PM,Completed,39.37
UE-002251,09/23/2025 07:12 PM,Completed,54.66
UE-002252,09/23/2025 11:58 AM,Completed,41.45
UE-002253,09/23/2025 06:53 PM,Completed,43.63
UE-002254,09/23/2025 07:53 PM,Completed,36.05
UE-002255,09/23/2025 08:30 PM,Completed,103.76
UE-002256,09/23/2025 08:11 PM,Completed,85.01
UE-002257,09/23/2025 08:40 PM,Completed,45.31
UE-002258,09/23/2025 07:46 PM,Completed,64.18
UE-002259,09/23/2025 11:12 AM,Completed,21.04
UE-002260,09/23/2025 06:54 PM,Completed,22.35
UE-002261,09/24/2025 09:18 PM,Completed,30.15
UE-002262,09/24/2025 07:49 PM,Completed,72.3
UE-002263,09/24/2025 08:36 PM,Completed,24.12
UE-002264,09/24/2025 08:56 PM,Completed,51.79
UE-002265,09/24/2025 08:18 PM,Completed,44.75
UE-002266,09/24/2025 07:09 PM,Completed,50.43
UE-002267,09/24/2025 01:09 PM,Completed,22.8
UE-002268,09/24/2025 06:54 PM,Completed,74.36
UE-002269,09/24/2025 06:53 PM,Completed,54.51
UE-002270,09/24/2025 11:01 AM,Completed,15.57
UE-002271,09/24/2025 09:57 PM,Completed,59.54
UE-002272,09/24/2025 11:29 AM,Completed,50.69
UE-002273,09/24/2025 12:23 PM,Completed,32.67
UE-002274,09/24/2025 07:45 PM,Completed,35.52
UE-002275,09/24/2025 07:12 PM,Completed,29.01
UE-002276,09/24/2025 12:45 PM,Completed,32.66
UE-002277,09/24/2025 09:49 PM,Completed,52.16
UE-002278,09/24/2025 07:49 PM,Completed,24.85
UE-002279,09/24/2025 09:20 PM,Completed,29.94
UE-002280,09/24/2025 05:50 PM,Completed,98.09
UE-002281,09/24/2025 05:25 PM,Completed,64.37
UE-002282,09/24/2025 05:06 PM,Completed,60.24
UE-002283,09/25/2025 05:30 PM,Completed,156.32
UE-002284,09/25/2025 11:27 AM,Completed,32.61
UE-002285,09/25/2025 01:41 PM,Completed,41.09
UE-002286,09/25/2025 07:08 PM,Completed,26.44
UE-002287,09/25/2025 07:23 PM,Completed,22.04
UE-002288,09/25/2025 07:38 PM,Completed,30.43
UE-002289,09/25/2025 01:22 PM,Completed,34.12
UE-002290,09/25/2025 12:30 PM,Completed,50.45
UE-002291,09/25/2025 01:32 PM,Completed,54.49
UE-002292,09/25/2025 06:55 PM,Completed,30.76
UE-002293,09/25/2025 12:03 PM,Completed,64.98
UE-002294,09/25/2025 08:46 PM,Completed,30.52
UE-002295,09/25/2025 12:28 PM,Completed,28.93
UE-002296,09/25/2025 07:17 PM,Completed,52.96
UE-002297,09/25/2025 07:49 PM,Completed,50.94
UE-002298,09/25/2025 07:55 PM,Completed,25.7
UE-002299,09/25/2025 07:21 PM,Completed,37.76
UE-002300,09/25/2025 11:42 AM,Completed,38.71
UE-002301,09/25/2025 12:54 PM,Completed,47.02
UE-002302,09/25/2025 07:49 PM,Completed,41.88
UE-002303,09/25/2025 08:06 PM,Completed,72.92
UE-002304,09/25/2025 06:53 PM,Completed,61.12
UE-002305,09/25/2025 05:58 PM,Completed,25.02
UE-002306,09/26/2025 05:15 PM,Completed,49.41
UE-002307,09/26/2025 08:38 PM,Completed,38.95
UE-002308,09/26/2025 06:07 PM,Completed,22.91
UE-002309,09/26/2025 12:33 PM,Completed,39.46
UE-002310,09/26/2025 06:33 PM,Completed,52.66
UE-002311,09/26/2025 05:25 PM,Completed,76.02
UE-002312,09/26/2025 11:00 AM,Completed,32.69
UE-002313,09/26/2025 09:32 PM,Completed,28.18
UE-002314,09/26/2025 12:40 PM,Completed,49.63
UE-002315,09/26/2025 08:35 PM,Completed,36.27
UE-002316,09/26/2025 08:41 PM,Completed,65.38
UE-002317,09/26/2025 07:40 PM,Completed,51.37
UE-002318,09/26/2025 08:39 PM,Completed,27.51
UE-002319,09/26/2025 12:56 PM,Completed,50.13
UE-002320,09/26/2025 07:39 PM,Completed,77.83
UE-002321,09/26/2025 07:58 PM,Completed,51.07
UE-002322,09/26/2025 06:10 PM,Completed,48.82
UE-002323,09/26/2025 07:00 PM,Completed,42.55
UE-002324,09/26/2025 05:23 PM,Completed,45.03
UE-002325,09/26/2025 07:47 PM,Completed,26.73
UE-002326,09/26/2025 05:55 PM,Completed,43.73
UE-002327,09/26/2025 07:51 PM,Completed,27.14
UE-002328,09/26/2025 12:16 PM,Completed,38.85
UE-002329,09/26/2025 09:58 PM,Completed,38.34
UE-002330,09/26/2025 06:02 PM,Completed,44.4
UE-002331,09/26/2025 08:55 PM,Completed,45.38
UE-002332,09/26/2025 05:02 PM,Completed,45.49
UE-002333,09/26/2025 06:30 PM,Completed,36.4
UE-002334,09/26/2025 11:09 AM,Completed,106.96
UE-002335,09/26/2025 06:16 PM,Completed,36.88
UE-002336,09/26/2025 11:49 AM,Completed,48.02
UE-002337,09/26/2025 07:10 PM,Completed,35.97
UE-002338,09/26/2025 11:17 AM,Completed,28.46
UE-002339,09/26/2025 09:47 PM,Completed,49.12
UE-002340,09/26/2025 06:37 PM,Completed,44.16
UE-002341,09/27/2025 11:31 AM,Completed,34.15
UE-002342,09/27/2025 06:24 PM,Completed,50.89
UE-002343,09/27/2025 01:40 PM,Completed,50.03
UE-002344,09/27/2025 01:16 PM,Completed,41.46
UE-002345,09/27/2025 05:31 PM,Completed,57.95
UE-002346,09/27/2025 12:59 PM,Completed,49.31
UE-002347,09/27/2025 05:33 PM,Completed,50.2
UE-002348,09/27/2025 12:03 PM,Completed,52.93
UE-002349,09/27/2025 07:50 PM,Completed,37.86
UE-002350,09/27/2025 11:54 AM,Completed,56.67
UE-002351,09/27/2025 01:11 PM,Completed,90.71
UE-002352,09/27/2025 12:08 PM,Completed,63.08
UE-002353,09/27/2025 01:15 PM,Completed,70.91
UE-002354,09/27/2025 06:51 PM,Completed,33.24
UE-002355,09/27/2025 07:44 PM,Completed,22.99
UE-002356,09/27/2025 07:34 PM,Completed,45.14
UE-002357,09/27/2025 07:42 PM,Completed,25.88
UE-002358,09/27/2025 08:53 PM,Completed,18.98
UE-002359,09/27/2025 01:18 PM,Completed,42.78
UE-002360,09/27/2025 08:55 PM,Completed,34.14
UE-002361,09/27/2025 07:27 PM,Completed,33.45
UE-002362,09/27/2025 05:26 PM,Completed,48.81
UE-002363,09/27/2025 01:57 PM,Completed,68.05
UE-002364,09/27/2025 06:06 PM,Completed,34.7
UE-002365,09/27/2025 08:21 PM,Completed,20.39
UE-002366,09/27/2025 05:35 PM,Completed,38.19
UE-002367,09/27/2025 11:29 AM,Completed,72.45
UE-002368,09/27/2025 11:19 AM,Completed,31.39
UE-002369,09/27/2025 05:46 PM,Completed,49.38
UE-002370,09/27/2025 11:12 AM,Completed,27.07
UE-002371,09/27/2025 05:17 PM,Completed,62.91
UE-002372,09/27/2025 01:52 PM,Completed,44.17
UE-002373,09/27/2025 07:09 PM,Completed,22.52
UE-002374,09/27/2025 07:45 PM,Completed,53.23
UE-002375,09/27/2025 07:34 PM,Completed,52.56
UE-002376,09/27/2025 12:38 PM,Completed,59.97
UE-002377,09/27/2025 01:40 PM,Completed,35.97
UE-002378,09/27/2025 08:14 PM,Completed,50.25
UE-002379,09/27/2025 07:30 PM,Completed,76.45
UE-002380,09/28/2025 06:10 PM,Completed,46.33
UE-002381,09/28/2025 11:00 AM,Completed,27.41
UE-002382,09/28/2025 05:38 PM,Completed,66.94
UE-002383,09/28/2025 07:41 PM,Completed,53.59
UE-002384,09/28/2025 09:24 PM,Completed,25.33
UE-002385,09/28/2025 12:07 PM,Completed,34.2
UE-002386,09/28/2025 05:19 PM,Completed,46.68
UE-002387,09/28/2025 08:16 PM,Completed,27.34
UE-002388,09/28/2025 06:29 PM,Completed,25.19
UE-002389,09/28/2025 11:41 AM,Completed,51.63
UE-002390,09/28/2025 12:22 PM,Completed,50.79
UE-002391,09/28/2025 07:07 PM,Completed,46.14
UE-002392,09/28/2025 12:22 PM,Completed,44.56
UE-002393,09/28/2025 01:36 PM,Completed,41.79
UE-002394,09/28/2025 01:09 PM,Completed,62.49
UE-002395,09/28/2025 05:01 PM,Completed,39.57
UE-002396,09/28/2025 07:34 PM,Completed,45.76
UE-002397,09/28/2025 12:29 PM,Completed,53.16
UE-002398,09/28/2025 06:29 PM,Completed,84.12
UE-002399,09/28/2025 05:12 PM,Completed,41.88
UE-002400,09/28/2025 11:10 AM,Completed,27.24
UE-002401,09/28/2025 07:21 PM,Completed,24.09
UE-002402,09/28/2025 11:22 AM,Completed,36.02
UE-002403,09/28/2025 11:11 AM,Completed,57.94
UE-002404,09/28/2025 07:17 PM,Completed,42.83
UE-002405,09/28/2025 09:45 PM,Completed,29.4
UE-002406,09/29/2025 06:35 PM,Completed,97.94
UE-002407,09/29/2025 01:22 PM,Completed,52.39
UE-002408,09/29/2025 07:47 PM,Completed,42.9
UE-002409,09/29/2025 12:38 PM,Completed,84.68
UE-002410,09/29/2025 05:41 PM,Completed,29.93
UE-002411,09/29/2025 06:41 PM,Completed,70.52
UE-002412,09/29/2025 07:12 PM,Completed,42.83
UE-002413,09/29/2025 01:49 PM,Completed,45.27
UE-002414,09/29/2025 12:54 PM,Completed,28.16
UE-002415,09/29/2025 07:35 PM,Completed,39.39
UE-002416,09/29/2025 07:55 PM,Completed,34.97
UE-002417,09/29/2025 12:59 PM,Completed,29.64
UE-002418,09/29/2025 07:04 PM,Completed,31.68
UE-002419,09/29/2025 07:40 PM,Completed,20.34
UE-002420,09/29/2025 06:24 PM,Completed,21.48
UE-002421,09/29/2025 07:09 PM,Completed,75.16
UE-002422,09/29/2025 07:25 PM,Completed,26.59
UE-002423,09/29/2025 08:19 PM,Completed,51.51
UE-002424,09/29/2025 06:22 PM,Completed,31.24
UE-002425,09/29/2025 12:35 PM,Completed,38.33
UE-002426,09/29/2025 01:44 PM,Completed,50.41
UE-002427,09/29/2025 06:07 PM,Completed,47.93
UE-002428,09/29/2025 08:55 PM,Completed,62.98
UE-002429,09/30/2025 08:52 PM,Completed,34.28
UE-002430,09/30/2025 08:03 PM,Completed,36.58
UE-002431,09/30/2025 07:23 PM,Completed,42.22
UE-002432,09/30/2025 07:31 PM,Completed,38.55
UE-002433,09/30/2025 11:57 AM,Completed,54.73
UE-002434,09/30/2025 06:50 PM,Completed,68.44
UE-002435,09/30/2025 07:23 PM,Completed,31.29
UE-002436,09/30/2025 12:23 PM,Completed,44.78
UE-002437,09/30/2025 07:08 PM,Completed,31.4
UE-002438,09/30/2025 06:46 PM,Completed,21.24
UE-002439,09/30/2025 12:47 PM,Completed,39.37
UE-002440,09/30/2025 06:36 PM,Completed,39.83
UE-002441,09/30/2025 01:11 PM,Completed,26.18
UE-002442,09/30/2025 05:58 PM,Completed,23.32
UE-002443,09/30/2025 06:51 PM,Completed,36.05
UE-002444,09/30/2025 05:29 PM,Completed,51.61
UE-002445,09/30/2025 11:38 AM,Completed,37.8
UE-002446,09/30/2025 01:58 PM,Completed,54.4
UE-002447,09/30/2025 06:52 PM,Completed,71.03
UE-002448,09/30/2025 07:07 PM,Completed,15.75
UE-002449,09/30/2025 06:01 PM,Completed,44.85
UE-002450,09/30/2025 07:04 PM,Completed,40.93
UE-002451,09/30/2025 05:42 PM,Completed,25.49
UE-002452,09/30/2025 01:57 PM,Completed,29.08
UE-002453,09/30/2025 08:19 PM,Completed,34.99
UE-002454,09/30/2025 09:42 PM,Completed,36.55
UE-002455,09/30/2025 06:14 PM,Completed,24.79
UE-002456,09/30/2025 06:16 PM,Completed,33.04
UE-002457,09/30/2025 01:37 PM,Completed,51.01
UE-002458,09/30/2025 08:54 PM,Completed,33.42
UE-002459,09/30/2025 11:44 AM,Completed,31.4
UE-002460,09/30/2025 06:15 PM,Completed,68.52
UE-002461,09/30/2025 05:44 PM,Completed,92.24
UE-002462,09/30/2025 12:31 PM,Completed,53.46
UE-002463,09/30/2025 12:57 PM,Completed,46.49
UE-002464,09/30/2025 09:39 PM,Completed,58.54
UE-002465,10/01/2025 07:08 PM,Completed,55.18
UE-002466,10/01/2025 06:26 PM,Completed,48.46
UE-002467,10/01/2025 05:09 PM,Completed,25.57
UE-002468,10/01/2025 05:12 PM,Completed,47.33
UE-002469,10/01/2025 06:40 PM,Completed,21.33
UE-002470,10/01/2025 07:28 PM,Completed,56.66
UE-002471,10/01/2025 06:33 PM,Completed,64.15
UE-002472,10/01/2025 06:28 PM,Completed,42.04
UE-002473,10/01/2025 11:51 AM,Completed,68.59
UE-002474,10/01/2025 11:11 AM,Completed,34.25
UE-002475,10/01/2025 06:55 PM,Completed,58.62
UE-002476,10/01/2025 08:29 PM,Completed,22.04
UE-002477,10/01/2025 09:35 PM,Completed,46.17
UE-002478,10/01/2025 08:54 PM,Completed,43.83
UE-002479,10/01/2025 05:10 PM,Completed,48.34
UE-002480,10/01/2025 06:06 PM,Completed,36.3
UE-002481,10/01/2025 01:58 PM,Completed,59.75
UE-002482,10/01/2025 11:47 AM,Completed,64.08
UE-002483,10/01/2025 07:42 PM,Completed,36.3
UE-002484,10/01/2025 07:04 PM,Completed,36.27
UE-002485,10/01/2025 08:53 PM,Completed,31.29
UE-002486,10/01/2025 07:52 PM,Completed,34.04
UE-002487,10/01/2025 08:48 PM,Completed,50.25
UE-002488,10/01/2025 06:12 PM,Completed,26.02
UE-002489,10/01/2025 11:45 AM,Completed,54.35
UE-002490,10/01/2025 05:05 PM,Completed,54.61
UE-002491,10/01/2025 08:53 PM,Completed,53.41
UE-002492,10/01/2025 11:54 AM,Completed,39.57
UE-002493,10/01/2025 06:06 PM,Completed,26.94
UE-002494,10/02/2025 09:39 PM,Completed,20.18
UE-002495,10/02/2025 08:23 PM,Completed,55.42
UE-002496,10/02/2025 08:31 PM,Completed,17.65
UE-002497,10/02/2025 08:38 PM,Completed,64.58
UE-002498,10/02/2025 06:10 PM,Completed,82.05
UE-002499,10/02/2025 05:47 PM,Completed,58.27
UE-002500,10/02/2025 05:38 PM,Completed,48.98
UE-002501,10/02/2025 07:12 PM,Completed,85.2
UE-002502,10/02/2025 08:25 PM,Completed,34.06
UE-002503,10/02/2025 06:41 PM,Completed,69.93
UE-002504,10/02/2025 12:52 PM,Completed,28.18
UE-002505,10/02/2025 08:01 PM,Completed,34.75
UE-002506,10/02/2025 07:02 PM,Completed,44.17
UE-002507,10/02/2025 01:32 PM,Completed,49.56
UE-002508,10/02/2025 05:11 PM,Completed,77.36
UE-002509,10/02/2025 06:33 PM,Completed,53.8
UE-002510,10/02/2025 07:56 PM,Completed,65.39
UE-002511,10/02/2025 08:43 PM,Completed,39.67
UE-002512,10/02/2025 05:44 PM,Completed,24.46
UE-002513,10/02/2025 08:29 PM,Completed,44.33
UE-002514,10/02/2025 06:48 PM,Completed,23.44
UE-002515,10/03/2025 01:51 PM,Completed,38.16
UE-002516,10/03/2025 07:01 PM,Completed,57.27
UE-002517,10/03/2025 07:25 PM,Completed,53.23
UE-002518,10/03/2025 01:56 PM,Completed,31.98
UE-002519,10/03/2025 01:08 PM,Completed,28.59
UE-002520,10/03/2025 07:27 PM,Completed,22.69
UE-002521,10/03/2025 12:14 PM,Completed,26.77
UE-002522,10/03/2025 06:11 PM,Completed,73.09
UE-002523,10/03/2025 06:58 PM,Completed,18.73
UE-002524,10/03/2025 05:02 PM,Completed,66.06
UE-002525,10/03/2025 06:19 PM,Completed,56.63
UE-002526,10/03/2025 06:25 PM,Completed,33.0
UE-002527,10/03/2025 12:07 PM,Completed,25.72
UE-002528,10/03/2025 12:24 PM,Completed,23.4
UE-002529,10/03/2025 06:54 PM,Completed,36.49
UE-002530,10/03/2025 05:37 PM,Completed,46.56
UE-002531,10/03/2025 07:05 PM,Completed,26.83
UE-002532,10/03/2025 06:23 PM,Completed,44.63
UE-002533,10/03/2025 01:45 PM,Completed,48.98
UE-002534,10/03/2025 06:13 PM,Completed,47.31
UE-002535,10/03/2025 01:08 PM,Completed,18.65
UE-002536,10/03/2025 09:44 PM,Completed,16.3
UE-002537,10/03/2025 08:26 PM,Completed,41.44
UE-002538,10/03/2025 01:14 PM,Completed,69.32
UE-002539,10/03/2025 12:44 PM,Completed,27.32
UE-002540,10/03/2025 07:53 PM,Completed,106.1
UE-002541,10/03/2025 12:58 PM,Completed,17.12
UE-002542,10/03/2025 05:00 PM,Completed,36.01
UE-002543,10/03/2025 09:41 PM,Completed,38.38
UE-002544,10/03/2025 05:55 PM,Completed,33.39
UE-002545,10/04/2025 01:03 PM,Completed,62.74
UE-002546,10/04/2025 07:39 PM,Completed,47.82
UE-002547,10/04/2025 11:57 AM,Completed,41.89
UE-002548,10/04/2025 06:28 PM,Completed,54.67
UE-002549,10/04/2025 08:28 PM,Completed,67.73
UE-002550,10/04/2025 07:53 PM,Completed,64.57
UE-002551,10/04/2025 06:46 PM,Completed,42.85
UE-002552,10/04/2025 05:24 PM,Completed,48.24
UE-002553,10/04/2025 08:59 PM,Completed,36.63
UE-002554,10/04/2025 06:44 PM,Completed,34.79
UE-002555,10/04/2025 11:51 AM,Completed,39.54
UE-002556,10/04/2025 07:42 PM,Completed,48.4
UE-002557,10/04/2025 11:36 AM,Completed,57.76
UE-002558,10/04/2025 09:13 PM,Completed,29.52
UE-002559,10/04/2025 06:59 PM,Completed,49.53
UE-002560,10/04/2025 06:57 PM,Completed,27.76
UE-002561,10/04/2025 08:24 PM,Completed,32.07
UE-002562,10/04/2025 12:31 PM,Completed,80.43
UE-002563,10/04/2025 07:23 PM,Completed,33.35
UE-002564,10/04/2025 05:06 PM,Completed,26.46
UE-002565,10/04/2025 06:14 PM,Completed,21.59
UE-002566,10/04/2025 05:55 PM,Completed,61.09
