Order ID,Time Customer Ordered,Order Status,Food Sales
UE-001073,10/05/2025 05:06 PM,Completed,129.34
UE-001074,10/05/2025 05:07 PM,Completed,34.12
UE-001075,10/05/2025 05:08 PM,Completed,78.13
UE-001076,10/05/2025 05:37 PM,Completed,25.0
UE-001077,10/05/2025 05:43 PM,Completed,25.0
UE-001078,10/05/2025 06:27 PM,Completed,40.3
UE-001079,10/05/2025 08:59 PM,Completed,54.36
UE-001080,10/05/2025 09:21 PM,Completed,129.97
UE-001081,10/06/2025 12:42 PM,Completed,34.33
UE-001082,10/06/2025 01:32 PM,Completed,92.63
UE-001083,10/06/2025 01:59 PM,Completed,69.51
UE-001084,10/06/2025 04:33 PM,Completed,88.3
UE-001085,10/06/2025 05:18 PM,Completed,35.3
UE-001086,10/06/2025 06:27 PM,Completed,46.23
UE-001087,10/06/2025 06:30 PM,Completed,105.44
UE-001088,10/06/2025 06:32 PM,Completed,73.25
UE-001089,10/06/2025 06:55 PM,Completed,29.57
UE-001090,10/06/2025 06:59 PM,Completed,89.68
UE-001091,10/06/2025 07:02 PM,Completed,42.13
UE-001092,10/06/2025 07:26 PM,Completed,39.71
UE-001093,10/06/2025 07:46 PM,Completed,44.52
UE-001094,10/06/2025 09:04 PM,Completed,41.15
UE-001095,10/07/2025 03:38 PM,Completed,40.69
UE-001096,10/07/2025 05:46 PM,Completed,135.26
UE-001097,10/07/2025 05:57 PM,Completed,29.46
UE-001098,10/07/2025 08:12 PM,Completed,146.85
UE-001099,10/07/2025 09:05 PM,Completed,140.17
UE-001100,10/07/2025 09:12 PM,Completed,50.33
UE-001101,10/07/2025 09:43 PM,Completed,34.83
UE-001102,10/08/2025 11:25 AM,Completed,41.18
UE-001103,10/08/2025 02:54 PM,Completed,25.0
UE-001104,10/08/2025 03:09 PM,Completed,26.85
UE-001105,10/08/2025 05:43 PM,Completed,36.06
UE-001106,10/08/2025 06:14 PM,Completed,30.76
UE-001107,10/08/2025 06:19 PM,Completed,105.88
UE-001108,10/08/2025 06:34 PM,Completed,101.52
UE-001109,10/08/2025 07:45 PM,Completed,42.27
UE-001110,10/08/2025 07:49 PM,Completed,34.09
UE-001111,10/08/2025 08:18 PM,Completed,25.0
UE-001112,10/08/2025 08:30 PM,Completed,68.4
UE-001113,10/08/2025 08:37 PM,Completed,324.28
UE-001114,10/08/2025 09:26 PM,Completed,61.57
UE-001115,10/08/2025 09:56 PM,Completed,161.83
UE-001116,10/09/2025 01:18 PM,Completed,47.66
UE-001117,10/09/2025 02:07 PM,Completed,45.35
UE-001118,10/09/2025 05:20 PM,Completed,63.26
UE-001119,10/09/2025 05:58 PM,Completed,42.56
UE-001120,10/09/2025 06:11 PM,Completed,119.59
UE-001121,10/09/2025 06:26 PM,Completed,427.86
UE-001122,10/09/2025 06:39 PM,Completed,35.0
UE-001123,10/09/2025 06:53 PM,Completed,28.75
UE-001124,10/09/2025 08:14 PM,Completed,62.37
UE-001125,10/09/2025 08:47 PM,Completed,101.1
UE-001126,10/09/2025 09:00 PM,Completed,91.32
UE-001127,10/09/2025 09:09 PM,Completed,130.53
UE-001128,10/09/2025 09:44 PM,Completed,76.82
UE-001129,10/10/2025 12:16 PM,Completed,117.88
UE-001130,10/10/2025 03:27 PM,Completed,39.92
UE-001131,10/10/2025 04:14 PM,Completed,137.63
UE-001132,10/10/2025 04:40 PM,Completed,33.67
UE-001133,10/10/2025 05:08 PM,Completed,25.03
UE-001134,10/10/2025 05:15 PM,Completed,27.72
UE-001135,10/10/2025 05:34 PM,Completed,47.8
UE-001136,10/10/2025 06:20 PM,Completed,98.1
UE-001137,10/10/2025 06:29 PM,Completed,65.7
UE-001138,10/10/2025 07:40 PM,Completed,80.43
UE-001139,10/10/2025 08:06 PM,Completed,58.44
UE-001140,10/10/2025 08:41 PM,Completed,182.11
UE-001141,10/10/2025 08:46 PM,Completed,44.23
UE-001142,10/10/2025 08:47 PM,Completed,131.88
UE-001143,10/10/2025 09:06 PM,Completed,93.53
UE-001144,10/10/2025 09:12 PM,Completed,37.44
UE-001145,10/11/2025 12:11 PM,Completed,25.11
UE-001146,10/11/2025 01:17 PM,Completed,25.0
UE-001147,10/11/2025 04:30 PM,Completed,80.47
UE-001148,10/11/2025 04:34 PM,Completed,25.0
UE-001149,10/11/2025 05:06 PM,Completed,29.65
UE-001150,10/11/2025 05:29 PM,Completed,105.01
UE-001151,10/11/2025 06:27 PM,Completed,160.89
UE-001152,10/11/2025 06:30 PM,Completed,93.17
UE-001153,10/11/2025 06:34 PM,Completed,26.86
UE-001154,10/11/2025 06:51 PM,Completed,117.22
UE-001155,10/11/2025 06:52 PM,Completed,68.44
UE-001156,10/11/2025 07:10 PM,Completed,25.0
UE-001157,10/11/2025 07:18 PM,Completed,25.0
UE-001158,10/11/2025 07:18 PM,Completed,125.85
UE-001159,10/11/2025 07:25 PM,Completed,35.22
UE-001160,10/11/2025 07:29 PM,Completed,36.0
UE-001161,10/11/2025 07:31 PM,Completed,71.49
UE-001162,10/11/2025 07:31 PM,Completed,145.12
UE-001163,10/11/2025 07:34 PM,Completed,55.37
UE-001164,10/11/2025 07:34 PM,Completed,55.17
UE-001165,10/11/2025 07:45 PM,Completed,25.0
UE-001166,10/11/2025 09:00 PM,Completed,125.83
UE-001167,10/11/2025 09:08 PM,Completed,75.27
UE-001168,10/11/2025 09:16 PM,Completed,25.0
UE-001169,10/12/2025 12:52 PM,Completed,81.44
UE-001170,10/12/2025 04:37 PM,Completed,35.49
UE-001171,10/12/2025 05:20 PM,Completed,74.63
UE-001172,10/12/2025 05:24 PM,Completed,63.44
UE-001173,10/12/2025 06:34 PM,Completed,29.98
UE-001174,10/12/2025 07:11 PM,Completed,185.4
UE-001175,10/12/2025 07:24 PM,Completed,49.1
UE-001176,10/12/2025 08:28 PM,Completed,34.12
UE-001177,10/12/2025 08:51 PM,Completed,280.2
UE-001178,10/13/2025 02:53 PM,Completed,104.69
UE-001179,10/13/2025 04:13 PM,Completed,39.85
UE-001180,10/13/2025 05:21 PM,Completed,94.99
UE-001181,10/13/2025 05:26 PM,Completed,50.09
UE-001182,10/13/2025 08:03 PM,Completed,78.8
UE-001183,10/13/2025 08:05 PM,Completed,35.79
UE-001184,10/13/2025 08:11 PM,Completed,25.0
UE-001185,10/13/2025 08:14 PM,Completed,82.76
UE-001186,10/13/2025 08:22 PM,Completed,82.69
UE-001187,10/13/2025 08:52 PM,Completed,25.0
UE-001188,10/13/2025 09:00 PM,Completed,37.27
UE-001189,10/13/2025 09:56 PM,Completed,25.0
UE-001190,10/14/2025 12:04 PM,Completed,35.45
UE-001191,10/14/2025 04:27 PM,Completed,93.93
UE-001192,10/14/2025 04:53 PM,Completed,40.01
UE-001193,10/14/2025 05:08 PM,Completed,49.48
UE-001194,10/14/2025 05:33 PM,Completed,59.83
UE-001195,10/14/2025 05:50 PM,Completed,52.37
UE-001196,10/14/2025 06:57 PM,Completed,106.74
UE-001197,10/14/2025 07:20 PM,Completed,91.1
UE-001198,10/14/2025 07:43 PM,Completed,66.7
UE-001199,10/15/2025 05:41 PM,Completed,108.69
UE-001200,10/15/2025 05:43 PM,Completed,79.84
UE-001201,10/15/2025 05:43 PM,Completed,33.39
UE-001202,10/15/2025 06:07 PM,Completed,83.03
UE-001203,10/15/2025 06:29 PM,Completed,114.21
UE-001204,10/15/2025 06:41 PM,Completed,68.18
UE-001205,10/15/2025 07:05 PM,Completed,124.67
UE-001206,10/15/2025 07:35 PM,Completed,59.99
UE-001207,10/15/2025 08:43 PM,Completed,291.98
UE-001208,10/15/2025 09:16 PM,Completed,58.49
UE-001209,10/16/2025 01:24 PM,Completed,26.58
UE-001210,10/16/2025 02:48 PM,Completed,32.52
UE-001211,10/16/2025 05:40 PM,Completed,37.6
UE-001212,10/16/2025 05:43 PM,Completed,157.03
UE-001213,10/16/2025 05:59 PM,Completed,71.76
UE-001214,10/16/2025 06:16 PM,Completed,80.46
UE-001215,10/16/2025 06:18 PM,Completed,113.04
UE-001216,10/16/2025 06:26 PM,Completed,101.25
UE-001217,10/16/2025 06:36 PM,Completed,54.88
UE-001218,10/16/2025 06:37 PM,Completed,62.78
UE-001219,10/16/2025 07:18 PM,Completed,126.73
UE-001220,10/16/2025 07:39 PM,Completed,53.42
UE-001221,10/16/2025 07:42 PM,Completed,55.82
UE-001222,10/17/2025 01:33 PM,Completed,78.49
UE-001223,10/17/2025 02:02 PM,Completed,120.28
UE-001224,10/17/2025 02:23 PM,Completed,32.81
UE-001225,10/17/2025 05:07 PM,Completed,37.82
UE-001226,10/17/2025 05:43 PM,Completed,38.86
UE-001227,10/17/2025 05:55 PM,Completed,63.25
UE-001228,10/17/2025 06:23 PM,Completed,62.33
UE-001229,10/17/2025 06:44 PM,Completed,132.38
UE-001230,10/17/2025 06:58 PM,Completed,39.0
UE-001231,10/17/2025 08:02 PM,Completed,39.59
UE-001232,10/17/2025 08:03 PM,Completed,54.35
UE-001233,10/17/2025 08:19 PM,Completed,164.68
UE-001234,10/17/2025 08:22 PM,Completed,52.29
UE-001235,10/17/2025 08:26 PM,Completed,50.8
UE-001236,10/17/2025 08:27 PM,Completed,81.84
UE-001237,10/17/2025 08:53 PM,Completed,38.81
UE-001238,10/17/2025 09:34 PM,Completed,31.68
UE-001239,10/18/2025 01:01 PM,Completed,89.99
UE-001240,10/18/2025 05:43 PM,Completed,78.58
UE-001241,10/18/2025 07:31 PM,Completed,100.34
UE-001242,10/18/2025 07:59 PM,Completed,104.15
UE-001243,10/18/2025 08:03 PM,Completed,31.1
UE-001244,10/18/2025 08:10 PM,Completed,83.93
UE-001245,10/18/2025 08:17 PM,Completed,64.59
UE-001246,10/18/2025 08:45 PM,Completed,57.28
UE-001247,10/18/2025 08:48 PM,Completed,25.0
UE-001248,10/18/2025 09:04 PM,Completed,101.23
UE-001249,10/19/2025 12:05 PM,Completed,36.02
UE-001250,10/19/2025 12:41 PM,Completed,34.18
UE-001251,10/19/2025 01:48 PM,Completed,61.75
UE-001252,10/19/2025 04:30 PM,Completed,40.69
UE-001253,10/19/2025 05:21 PM,Completed,74.96
UE-001254,10/19/2025 05:24 PM,Completed,40.25
UE-001255,10/19/2025 05:48 PM,Completed,85.58
UE-001256,10/19/2025 06:39 PM,Completed,30.45
UE-001257,10/19/2025 07:02 PM,Completed,124.08
UE-001258,10/19/2025 08:13 PM,Completed,155.56
UE-001259,10/19/2025 08:29 PM,Completed,134.62
UE-001260,10/20/2025 12:36 PM,Completed,78.14
UE-001261,10/20/2025 03:26 PM,Completed,140.39
UE-001262,10/20/2025 03:53 PM,Completed,61.63
UE-001263,10/20/2025 04:32 PM,Completed,55.62
UE-001264,10/20/2025 05:45 PM,Completed,43.24
UE-001265,10/20/2025 05:47 PM,Completed,48.55
UE-001266,10/20/2025 06:10 PM,Completed,41.96
UE-001267,10/20/2025 06:38 PM,Completed,41.04
UE-001268,10/20/2025 06:53 PM,Completed,81.24
UE-001269,10/20/2025 08:11 PM,Completed,100.33
UE-001270,10/20/2025 08:20 PM,Completed,79.25
UE-001271,10/20/2025 09:35 PM,Completed,50.55
UE-001272,10/21/2025 12:00 PM,Completed,25.0
UE-001273,10/21/2025 12:39 PM,Completed,81.78
UE-001274,10/21/2025 12:57 PM,Completed,25.0
UE-001275,10/21/2025 02:52 PM,Completed,70.18
UE-001276,10/21/2025 02:52 PM,Completed,56.43
UE-001277,10/21/2025 05:18 PM,Completed,52.65
UE-001278,10/21/2025 05:21 PM,Completed,133.91
UE-001279,10/21/2025 05:22 PM,Completed,25.0
UE-001280,10/21/2025 05:30 PM,Completed,49.97
UE-001281,10/21/2025 07:29 PM,Completed,43.95
UE-001282,10/21/2025 07:30 PM,Completed,64.1
UE-001283,10/21/2025 08:52 PM,Completed,75.35
UE-001284,10/21/2025 09:14 PM,Completed,36.31
UE-001285,10/21/2025 09:27 PM,Completed,138.1
UE-001286,10/22/2025 12:39 PM,Completed,41.79
UE-001287,10/22/2025 12:41 PM,Completed,31.71
UE-001288,10/22/2025 02:15 PM,Completed,38.87
UE-001289,10/22/2025 05:51 PM,Completed,92.63
UE-001290,10/22/2025 06:43 PM,Completed,70.09
UE-001291,10/22/2025 07:28 PM,Completed,101.54
UE-001292,10/22/2025 08:03 PM,Completed,172.95
UE-001293,10/23/2025 12:14 PM,Completed,64.81
UE-001294,10/23/2025 01:48 PM,Completed,63.89
UE-001295,10/23/2025 01:50 PM,Completed,39.99
UE-001296,10/23/2025 02:10 PM,Completed,44.93
UE-001297,10/23/2025 05:01 PM,Completed,103.25
UE-001298,10/23/2025 05:21 PM,Completed,31.7
UE-001299,10/23/2025 05:26 PM,Completed,87.87
UE-001300,10/23/2025 05:27 PM,Completed,74.61
UE-001301,10/23/2025 05:53 PM,Completed,70.6
UE-001302,10/23/2025 06:05 PM,Completed,32.57
UE-001303,10/23/2025 06:53 PM,Completed,61.8
UE-001304,10/23/2025 06:56 PM,Completed,170.23
UE-001305,10/23/2025 07:15 PM,Completed,43.84
UE-001306,10/23/2025 07:20 PM,Completed,359.92
UE-001307,10/23/2025 07:26 PM,Completed,59.63
UE-001308,10/23/2025 07:32 PM,Completed,75.09
UE-001309,10/23/2025 07:48 PM,Completed,28.65
UE-001310,10/23/2025 07:50 PM,Completed,29.4
UE-001311,10/23/2025 08:05 PM,Completed,104.25
UE-001312,10/24/2025 12:06 PM,Completed,32.24
UE-001313,10/24/2025 12:47 PM,Completed,32.41
UE-001314,10/24/2025 04:33 PM,Completed,35.16
UE-001315,10/24/2025 04:56 PM,Completed,62.78
UE-001316,10/24/2025 05:22 PM,Completed,46.97
UE-001317,10/24/2025 06:05 PM,Completed,37.94
UE-001318,10/24/2025 06:38 PM,Completed,45.75
UE-001319,10/24/2025 07:27 PM,Completed,105.53
UE-001320,10/24/2025 07:42 PM,Completed,116.33
UE-001321,10/24/2025 07:46 PM,Completed,111.78
UE-001322,10/24/2025 08:52 PM,Completed,37.77
UE-001323,10/24/2025 09:24 PM,Completed,53.46
UE-001324,10/24/2025 09:30 PM,Completed,56.19
UE-001325,10/24/2025 09:56 PM,Completed,35.49
UE-001326,10/24/2025 09:58 PM,Completed,120.12
UE-001327,10/25/2025 01:08 PM,Completed,25.0
UE-001328,10/25/2025 03:41 PM,Completed,100.78
UE-001329,10/25/2025 05:00 PM,Completed,38.25
UE-001330,10/25/2025 05:39 PM,Completed,33.24
UE-001331,10/25/2025 05:40 PM,Completed,26.8
UE-001332,10/25/2025 06:26 PM,Completed,118.71
UE-001333,10/25/2025 06:55 PM,Completed,71.42
UE-001334,10/25/2025 06:55 PM,Completed,307.17
UE-001335,10/25/2025 07:09 PM,Completed,50.73
UE-001336,10/25/2025 07:20 PM,Completed,26.57
UE-001337,10/25/2025 07:22 PM,Completed,28.24
UE-001338,10/25/2025 07:49 PM,Completed,101.39
UE-001339,10/25/2025 09:21 PM,Completed,45.59
UE-001340,10/26/2025 11:43 AM,Completed,53.27
UE-001341,10/26/2025 12:09 PM,Completed,61.44
UE-001342,10/26/2025 01:53 PM,Completed,46.65
UE-001343,10/26/2025 04:49 PM,Completed,71.31
UE-001344,10/26/2025 05:14 PM,Completed,30.91
UE-001345,10/26/2025 06:31 PM,Completed,70.77
UE-001346,10/26/2025 06:46 PM,Completed,26.97
UE-001347,10/26/2025 06:47 PM,Completed,72.6
UE-001348,10/26/2025 07:01 PM,Completed,95.5
UE-001349,10/26/2025 07:14 PM,Completed,76.86
UE-001350,10/26/2025 07:20 PM,Completed,25.0
UE-001351,10/26/2025 09:39 PM,Completed,101.41
UE-001352,10/27/2025 03:27 PM,Completed,109.22
UE-001353,10/27/2025 03:32 PM,Completed,28.99
UE-001354,10/27/2025 03:56 PM,Completed,57.61
UE-001355,10/27/2025 04:50 PM,Completed,80.26
UE-001356,10/27/2025 05:14 PM,Completed,55.73
UE-001357,10/27/2025 05:51 PM,Completed,31.54
UE-001358,10/27/2025 05:59 PM,Completed,113.1
UE-001359,10/27/2025 06:08 PM,Completed,35.17
UE-001360,10/27/2025 06:42 PM,Completed,76.57
UE-001361,10/27/2025 07:11 PM,Completed,147.4
UE-001362,10/27/2025 07:43 PM,Completed,25.0
UE-001363,10/27/2025 08:05 PM,Completed,48.97
UE-001364,10/27/2025 08:43 PM,Completed,53.99
UE-001365,10/27/2025 09:20 PM,Completed,65.96
UE-001366,10/28/2025 02:15 PM,Completed,93.48
UE-001367,10/28/2025 04:24 PM,Completed,72.37
UE-001368,10/28/2025 04:43 PM,Completed,43.17
UE-001369,10/28/2025 04:46 PM,Completed,94.06
UE-001370,10/28/2025 05:46 PM,Completed,50.84
UE-001371,10/28/2025 05:55 PM,Completed,40.55
UE-001372,10/28/2025 05:57 PM,Completed,53.07
UE-001373,10/28/2025 06:01 PM,Completed,56.8
UE-001374,10/28/2025 06:09 PM,Completed,120.59
UE-001375,10/28/2025 06:35 PM,Completed,155.81
UE-001376,10/28/2025 07:02 PM,Completed,113.78
UE-001377,10/28/2025 07:30 PM,Completed,112.5
UE-001378,10/28/2025 07:51 PM,Completed,25.0
UE-001379,10/28/2025 07:56 PM,Completed,76.91
UE-001380,10/28/2025 07:59 PM,Completed,31.66
UE-001381,10/28/2025 08:18 PM,Completed,113.1
UE-001382,10/28/2025 08:41 PM,Completed,55.82
UE-001383,10/28/2025 08:46 PM,Completed,48.26
UE-001384,10/29/2025 01:00 PM,Completed,298.8
UE-001385,10/29/2025 02:00 PM,Completed,112.26
UE-001386,10/29/2025 02:17 PM,Completed,26.09
UE-001387,10/29/2025 02:51 PM,Completed,62.65
UE-001388,10/29/2025 05:20 PM,Completed,63.23
UE-001389,10/29/2025 05:54 PM,Completed,64.3
UE-001390,10/29/2025 05:58 PM,Completed,59.38
UE-001391,10/29/2025 06:34 PM,Completed,25.0
UE-001392,10/29/2025 07:30 PM,Completed,119.04
UE-001393,10/29/2025 07:33 PM,Completed,52.88
UE-001394,10/29/2025 07:56 PM,Completed,25.72
UE-001395,10/29/2025 08:08 PM,Completed,74.48
UE-001396,10/29/2025 08:26 PM,Completed,33.26
UE-001397,10/30/2025 01:38 PM,Completed,41.73
UE-001398,10/30/2025 04:14 PM,Completed,26.14
UE-001399,10/30/2025 04:52 PM,Completed,128.26
UE-001400,10/30/2025 04:57 PM,Completed,102.56
UE-001401,10/30/2025 05:16 PM,Completed,78.74
UE-001402,10/30/2025 05:17 PM,Completed,43.42
UE-001403,10/30/2025 05:26 PM,Completed,76.83
UE-001404,10/30/2025 05:28 PM,Completed,142.94
UE-001405,10/30/2025 05:47 PM,Completed,33.66
UE-001406,10/30/2025 06:34 PM,Completed,25.0
UE-001407,10/30/2025 06:51 PM,Completed,65.44
UE-001408,10/30/2025 06:53 PM,Completed,145.44
UE-001409,10/30/2025 06:58 PM,Completed,68.15
UE-001410,10/30/2025 07:49 PM,Completed,25.41
UE-001411,10/30/2025 08:03 PM,Completed,62.82
UE-001412,10/30/2025 08:15 PM,Completed,85.81
UE-001413,10/30/2025 08:35 PM,Completed,134.43
UE-001414,10/30/2025 09:05 PM,Completed,76.28
UE-001415,10/30/2025 09:15 PM,Completed,62.0
UE-001416,10/30/2025 09:24 PM,Completed,72.6
UE-001417,10/30/2025 09:37 PM,Completed,66.19
UE-001418,10/31/2025 12:18 PM,Completed,106.88
UE-001419,10/31/2025 01:47 PM,Completed,54.01
UE-001420,10/31/2025 04:39 PM,Completed,32.99
UE-001421,10/31/2025 04:58 PM,Completed,120.57
UE-001422,10/31/2025 05:49 PM,Completed,45.11
UE-001423,10/31/2025 05:53 PM,Completed,25.0
UE-001424,10/31/2025 06:40 PM,Completed,95.06
UE-001425,10/31/2025 07:01 PM,Completed,135.81
UE-001426,10/31/2025 07:16 PM,Completed,82.78
UE-001427,10/31/2025 07:37 PM,Completed,101.1
UE-001428,10/31/2025 08:54 PM,Completed,133.93
UE-001429,10/31/2025 08:59 PM,Completed,34.25
UE-001430,10/31/2025 09:02 PM,Completed,25.0
UE-001431,10/31/2025 09:12 PM,Completed,67.77
UE-001432,11/01/2025 01:00 PM,Completed,67.57
UE-001433,11/01/2025 01:21 PM,Completed,77.39
UE-001434,11/01/2025 02:24 PM,Completed,31.14
UE-001435,11/01/2025 02:53 PM,Completed,25.85
UE-001436,11/01/2025 02:58 PM,Completed,37.03
UE-001437,11/01/2025 04:52 PM,Completed,65.32
UE-001438,11/01/2025 05:07 PM,Completed,62.29
UE-001439,11/01/2025 05:45 PM,Completed,40.08
UE-001440,11/01/2025 06:04 PM,Completed,100.26
UE-001441,11/01/2025 06:08 PM,Completed,25.0
UE-001442,11/01/2025 06:09 PM,Completed,46.29
UE-001443,11/01/2025 06:11 PM,Completed,89.59
UE-001444,11/01/2025 06:15 PM,Completed,31.63
UE-001445,11/01/2025 06:18 PM,Completed,92.04
UE-001446,11/01/2025 06:23 PM,Completed,27.22
UE-001447,11/01/2025 06:47 PM,Completed,25.0
UE-001448,11/01/2025 06:56 PM,Completed,146.82
UE-001449,11/01/2025 07:01 PM,Completed,165.79
UE-001450,11/01/2025 07:10 PM,Completed,25.0
UE-001451,11/01/2025 07:16 PM,Completed,531.77
UE-001452,11/01/2025 07:46 PM,Completed,104.83
UE-001453,11/01/2025 08:22 PM,Completed,73.17
UE-001454,11/01/2025 08:33 PM,Completed,122.18
UE-001455,11/01/2025 08:48 PM,Completed,25.0
UE-001456,11/01/2025 09:22 PM,Completed,88.45
UE-001457,11/02/2025 01:40 PM,Completed,168.08
UE-001458,11/02/2025 01:47 PM,Completed,82.9
UE-001459,11/02/2025 01:54 PM,Completed,31.45
UE-001460,11/02/2025 03:56 PM,Completed,83.72
UE-001461,11/02/2025 04:50 PM,Completed,40.21
UE-001462,11/02/2025 05:04 PM,Completed,25.0
UE-001463,11/02/2025 05:17 PM,Completed,87.13
UE-001464,11/02/2025 05:42 PM,Completed,25.0
UE-001465,11/02/2025 05:46 PM,Completed,25.0
UE-001466,11/02/2025 06:48 PM,Completed,33.29
UE-001467,11/02/2025 06:51 PM,Completed,69.35
UE-001468,11/02/2025 07:45 PM,Completed,71.9
UE-001469,11/02/2025 09:06 PM,Completed,40.52
UE-001470,11/02/2025 09:16 PM,Completed,29.94
UE-001471,11/02/2025 09:53 PM,Completed,125.4
UE-001472,11/03/2025 11:05 AM,Completed,36.24
UE-001473,11/03/2025 03:34 PM,Completed,48.51
UE-001474,11/03/2025 04:29 PM,Completed,25.0
UE-001475,11/03/2025 04:49 PM,Completed,48.34
UE-001476,11/03/2025 05:05 PM,Completed,25.0
UE-001477,11/03/2025 05:37 PM,Completed,35.47
UE-001478,11/03/2025 05:46 PM,Completed,37.62
UE-001479,11/03/2025 05:48 PM,Completed,26.83
UE-001480,11/03/2025 05:51 PM,Completed,35.47
UE-001481,11/03/2025 06:21 PM,Completed,420.3
UE-001482,11/03/2025 06:25 PM,Completed,62.48
UE-001483,11/03/2025 06:42 PM,Completed,25.0
UE-001484,11/03/2025 07:50 PM,Completed,110.66
UE-001485,11/03/2025 08:07 PM,Completed,39.99
UE-001486,11/03/2025 08:49 PM,Completed,66.13
UE-001487,11/03/2025 09:04 PM,Completed,25.0
UE-001488,11/03/2025 09:24 PM,Completed,27.74
UE-001489,11/03/2025 09:55 PM,Completed,150.08
UE-001490,11/04/2025 11:40 AM,Completed,35.33
UE-001491,11/04/2025 01:36 PM,Completed,28.68
UE-001492,11/04/2025 02:20 PM,Completed,55.99
UE-001493,11/04/2025 04:43 PM,Completed,61.94
UE-001494,11/04/2025 05:09 PM,Completed,25.2
UE-001495,11/04/2025 05:09 PM,Completed,102.06
UE-001496,11/04/2025 05:13 PM,Completed,72.3
UE-001497,11/04/2025 05:46 PM,Completed,25.0
UE-001498,11/04/2025 07:58 PM,Completed,25.0
UE-001499,11/04/2025 09:39 PM,Completed,25.0
UE-001500,11/04/2025 09:40 PM,Completed,100.1
UE-001501,11/05/2025 02:22 PM,Completed,63.86
UE-001502,11/05/2025 02:42 PM,Completed,68.84
UE-001503,11/05/2025 05:39 PM,Completed,67.56
UE-001504,11/05/2025 05:52 PM,Completed,31.23
UE-001505,11/05/2025 06:07 PM,Completed,31.33
UE-001506,11/05/2025 06:47 PM,Completed,101.99
UE-001507,11/05/2025 07:51 PM,Completed,72.39
UE-001508,11/05/2025 07:54 PM,Completed,69.24
UE-001509,11/05/2025 08:11 PM,Completed,29.2
UE-001510,11/05/2025 09:05 PM,Completed,123.95
UE-001511,11/06/2025 02:50 PM,Completed,116.57
UE-001512,11/06/2025 03:39 PM,Completed,91.95
UE-001513,11/06/2025 04:38 PM,Completed,34.08
UE-001514,11/06/2025 05:57 PM,Completed,36.96
UE-001515,11/06/2025 06:12 PM,Completed,45.39
UE-001516,11/06/2025 06:18 PM,Completed,29.73
UE-001517,11/06/2025 06:31 PM,Completed,73.38
UE-001518,11/06/2025 06:47 PM,Completed,25.0
UE-001519,11/06/2025 06:48 PM,Completed,25.0
UE-001520,11/06/2025 06:49 PM,Completed,85.14
UE-001521,11/06/2025 06:54 PM,Completed,65.18
UE-001522,11/06/2025 07:00 PM,Completed,51.05
UE-001523,11/06/2025 07:12 PM,Completed,34.57
UE-001524,11/06/2025 08:04 PM,Completed,76.52
UE-001525,11/06/2025 08:46 PM,Completed,43.88
UE-001526,11/07/2025 12:28 PM,Completed,76.6
UE-001527,11/07/2025 01:15 PM,Completed,103.15
UE-001528,11/07/2025 03:28 PM,Completed,61.79
UE-001529,11/07/2025 05:11 PM,Completed,37.96
UE-001530,11/07/2025 05:12 PM,Completed,29.14
UE-001531,11/07/2025 05:52 PM,Completed,35.64
UE-001532,11/07/2025 05:54 PM,Completed,64.32
UE-001533,11/07/2025 06:15 PM,Completed,39.58
UE-001534,11/07/2025 06:21 PM,Completed,26.91
UE-001535,11/07/2025 06:24 PM,Completed,41.52
UE-001536,11/07/2025 06:34 PM,Completed,34.02
UE-001537,11/07/2025 06:39 PM,Completed,109.54
UE-001538,11/07/2025 06:55 PM,Completed,112.7
UE-001539,11/07/2025 07:20 PM,Completed,69.41
UE-001540,11/07/2025 07:36 PM,Completed,391.73
UE-001541,11/07/2025 08:40 PM,Completed,122.03
UE-001542,11/07/2025 08:41 PM,Completed,127.1
UE-001543,11/07/2025 09:12 PM,Completed,25.0
UE-001544,11/07/2025 09:28 PM,Completed,85.19
UE-001545,11/07/2025 09:29 PM,Completed,33.86
UE-001546,11/07/2025 09:50 PM,Completed,451.19
UE-001547,11/07/2025 09:57 PM,Completed,25.0
UE-001548,11/08/2025 12:45 PM,Completed,299.12
UE-001549,11/08/2025 01:20 PM,Completed,368.88
UE-001550,11/08/2025 04:02 PM,Completed,35.47
UE-001551,11/08/2025 04:38 PM,Completed,45.36
UE-001552,11/08/2025 05:08 PM,Completed,32.37
UE-001553,11/08/2025 05:34 PM,Completed,345.34
UE-001554,11/08/2025 05:44 PM,Completed,120.19
UE-001555,11/08/2025 05:50 PM,Completed,91.23
UE-001556,11/08/2025 06:30 PM,Completed,40.03
UE-001557,11/08/2025 06:42 PM,Completed,29.29
UE-001558,11/08/2025 07:25 PM,Completed,51.35
UE-001559,11/08/2025 07:37 PM,Completed,28.18
UE-001560,11/08/2025 08:11 PM,Completed,40.84
UE-001561,11/08/2025 08:11 PM,Completed,28.95
UE-001562,11/08/2025 08:25 PM,Completed,35.52
UE-001563,11/08/2025 08:50 PM,Completed,89.86
UE-001564,11/08/2025 09:31 PM,Completed,113.42
UE-001565,11/09/2025 12:35 PM,Completed,65.24
UE-001566,11/09/2025 03:48 PM,Completed,109.84
UE-001567,11/09/2025 04:26 PM,Completed,79.81
UE-001568,11/09/2025 04:40 PM,Completed,54.81
UE-001569,11/09/2025 05:05 PM,Completed,34.76
UE-001570,11/09/2025 05:43 PM,Completed,46.45
UE-001571,11/09/2025 06:12 PM,Completed,31.35
